Fes,X,segment,state,case_count,year,Month,Week,weekday,day,Festival,Season,Festival1
1669,14-07-2017,2,HARYANA,0,2017,7,28,6,14,NA,Monsoon,0
1670,14-07-2017,2,JHARKHAND,0,2017,7,28,6,14,NA,Monsoon,0
1671,14-07-2017,2,KERALA,1500,2017,7,28,6,14,NA,Monsoon,0
1672,14-07-2017,2,KARNATAKA,2681,2017,7,28,6,14,NA,Monsoon,0
1673,14-07-2017,2,MAHARASHTRA,243,2017,7,28,6,14,NA,Monsoon,0
1674,14-07-2017,2,MADHYA PRADESH,509,2017,7,28,6,14,NA,Monsoon,0
1675,14-07-2017,2,ORISSA,3769,2017,7,28,6,14,NA,Monsoon,0
1676,14-07-2017,2,PUNJAB,0,2017,7,28,6,14,NA,Monsoon,0
1677,14-07-2017,2,TAMIL NADU,6725,2017,7,28,6,14,NA,Monsoon,0
1678,14-07-2017,2,TRIPURA,0,2017,7,28,6,14,NA,Monsoon,0
1679,14-07-2017,2,UTTAR PRADESH,398,2017,7,28,6,14,NA,Monsoon,0
1680,14-07-2017,2,WEST BENGAL,2666,2017,7,28,6,14,NA,Monsoon,0
1681,15-07-2017,2,ASSAM,0,2017,7,28,7,15,NA,Monsoon,0
1682,15-07-2017,2,BIHAR,0,2017,7,28,7,15,NA,Monsoon,0
1683,15-07-2017,2,CHHATTISGARH,363,2017,7,28,7,15,NA,Monsoon,0
1684,15-07-2017,2,GUJARAT,386,2017,7,28,7,15,NA,Monsoon,0
1685,15-07-2017,2,HARYANA,0,2017,7,28,7,15,NA,Monsoon,0
1686,15-07-2017,2,JHARKHAND,0,2017,7,28,7,15,NA,Monsoon,0
1687,15-07-2017,2,KERALA,1260,2017,7,28,7,15,NA,Monsoon,0
1688,15-07-2017,2,KARNATAKA,1954,2017,7,28,7,15,NA,Monsoon,0
1689,15-07-2017,2,MAHARASHTRA,220,2017,7,28,7,15,NA,Monsoon,0
1690,15-07-2017,2,MADHYA PRADESH,603,2017,7,28,7,15,NA,Monsoon,0
1691,15-07-2017,2,ORISSA,4225,2017,7,28,7,15,NA,Monsoon,0
1692,15-07-2017,2,PUNJAB,0,2017,7,28,7,15,NA,Monsoon,0
1693,15-07-2017,2,TAMIL NADU,5968,2017,7,28,7,15,NA,Monsoon,0
1694,15-07-2017,2,TRIPURA,0,2017,7,28,7,15,NA,Monsoon,0
1695,15-07-2017,2,UTTAR PRADESH,182,2017,7,28,7,15,NA,Monsoon,0
1696,15-07-2017,2,WEST BENGAL,2441,2017,7,28,7,15,NA,Monsoon,0
1697,16-07-2017,2,ASSAM,0,2017,7,29,1,16,NA,Monsoon,0
1698,16-07-2017,2,BIHAR,0,2017,7,29,1,16,NA,Monsoon,0
1699,16-07-2017,2,CHHATTISGARH,222,2017,7,29,1,16,NA,Monsoon,0
1700,16-07-2017,2,GUJARAT,334,2017,7,29,1,16,NA,Monsoon,0
1701,16-07-2017,2,HARYANA,0,2017,7,29,1,16,NA,Monsoon,0
1702,16-07-2017,2,JHARKHAND,0,2017,7,29,1,16,NA,Monsoon,0
1703,16-07-2017,2,KERALA,709,2017,7,29,1,16,NA,Monsoon,0
1704,16-07-2017,2,KARNATAKA,883,2017,7,29,1,16,NA,Monsoon,0
1705,16-07-2017,2,MAHARASHTRA,190,2017,7,29,1,16,NA,Monsoon,0
1706,16-07-2017,2,MADHYA PRADESH,493,2017,7,29,1,16,NA,Monsoon,0
1707,16-07-2017,2,ORISSA,4036,2017,7,29,1,16,NA,Monsoon,0
1708,16-07-2017,2,PUNJAB,0,2017,7,29,1,16,NA,Monsoon,0
1709,16-07-2017,2,TAMIL NADU,2360,2017,7,29,1,16,NA,Monsoon,0
1710,16-07-2017,2,TRIPURA,0,2017,7,29,1,16,NA,Monsoon,0
1711,16-07-2017,2,UTTAR PRADESH,185,2017,7,29,1,16,NA,Monsoon,0
1712,16-07-2017,2,WEST BENGAL,2320,2017,7,29,1,16,NA,Monsoon,0
1713,17-07-2017,2,ASSAM,0,2017,7,29,2,17,NA,Monsoon,0
1714,17-07-2017,2,BIHAR,0,2017,7,29,2,17,NA,Monsoon,0
1715,17-07-2017,2,CHHATTISGARH,339,2017,7,29,2,17,NA,Monsoon,0
1716,17-07-2017,2,GUJARAT,559,2017,7,29,2,17,NA,Monsoon,0
1717,17-07-2017,2,HARYANA,0,2017,7,29,2,17,NA,Monsoon,0
1718,17-07-2017,2,JHARKHAND,0,2017,7,29,2,17,NA,Monsoon,0
1719,17-07-2017,2,KERALA,1401,2017,7,29,2,17,NA,Monsoon,0
1720,17-07-2017,2,KARNATAKA,1758,2017,7,29,2,17,NA,Monsoon,0
1721,17-07-2017,2,MAHARASHTRA,432,2017,7,29,2,17,NA,Monsoon,0
1722,17-07-2017,2,MADHYA PRADESH,575,2017,7,29,2,17,NA,Monsoon,0
1723,17-07-2017,2,ORISSA,4024,2017,7,29,2,17,NA,Monsoon,0
1724,17-07-2017,2,PUNJAB,0,2017,7,29,2,17,NA,Monsoon,0
1725,17-07-2017,2,TAMIL NADU,5280,2017,7,29,2,17,NA,Monsoon,0
1726,17-07-2017,2,TRIPURA,0,2017,7,29,2,17,NA,Monsoon,0
1727,17-07-2017,2,UTTAR PRADESH,260,2017,7,29,2,17,NA,Monsoon,0
1728,17-07-2017,2,WEST BENGAL,3378,2017,7,29,2,17,NA,Monsoon,0
1729,18-07-2017,2,ASSAM,0,2017,7,29,3,18,NA,Monsoon,0
1730,18-07-2017,2,BIHAR,0,2017,7,29,3,18,NA,Monsoon,0
1731,18-07-2017,2,CHHATTISGARH,375,2017,7,29,3,18,NA,Monsoon,0
1732,18-07-2017,2,GUJARAT,518,2017,7,29,3,18,NA,Monsoon,0
1733,18-07-2017,2,HARYANA,0,2017,7,29,3,18,NA,Monsoon,0
1734,18-07-2017,2,JHARKHAND,0,2017,7,29,3,18,NA,Monsoon,0
1735,18-07-2017,2,KERALA,1771,2017,7,29,3,18,NA,Monsoon,0
1736,18-07-2017,2,KARNATAKA,1831,2017,7,29,3,18,NA,Monsoon,0
1737,18-07-2017,2,MAHARASHTRA,332,2017,7,29,3,18,NA,Monsoon,0
1738,18-07-2017,2,MADHYA PRADESH,891,2017,7,29,3,18,NA,Monsoon,0
1739,18-07-2017,2,ORISSA,3975,2017,7,29,3,18,NA,Monsoon,0
1740,18-07-2017,2,PUNJAB,0,2017,7,29,3,18,NA,Monsoon,0
1741,18-07-2017,2,TAMIL NADU,6674,2017,7,29,3,18,NA,Monsoon,0
1742,18-07-2017,2,TRIPURA,0,2017,7,29,3,18,NA,Monsoon,0
1743,18-07-2017,2,UTTAR PRADESH,413,2017,7,29,3,18,NA,Monsoon,0
1744,18-07-2017,2,WEST BENGAL,4087,2017,7,29,3,18,NA,Monsoon,0
1745,19-07-2017,2,ASSAM,0,2017,7,29,4,19,NA,Monsoon,0
1746,19-07-2017,2,BIHAR,0,2017,7,29,4,19,NA,Monsoon,0
1747,19-07-2017,2,CHHATTISGARH,473,2017,7,29,4,19,NA,Monsoon,0
1748,19-07-2017,2,GUJARAT,646,2017,7,29,4,19,NA,Monsoon,0
1749,19-07-2017,2,HARYANA,0,2017,7,29,4,19,NA,Monsoon,0
1750,19-07-2017,2,JHARKHAND,0,2017,7,29,4,19,NA,Monsoon,0
1751,19-07-2017,2,KERALA,1976,2017,7,29,4,19,NA,Monsoon,0
1752,19-07-2017,2,KARNATAKA,1736,2017,7,29,4,19,NA,Monsoon,0
1753,19-07-2017,2,MAHARASHTRA,460,2017,7,29,4,19,NA,Monsoon,0
1754,19-07-2017,2,MADHYA PRADESH,619,2017,7,29,4,19,NA,Monsoon,0
1755,19-07-2017,2,ORISSA,3700,2017,7,29,4,19,NA,Monsoon,0
1756,19-07-2017,2,PUNJAB,0,2017,7,29,4,19,NA,Monsoon,0
1757,19-07-2017,2,TAMIL NADU,6576,2017,7,29,4,19,NA,Monsoon,0
1758,19-07-2017,2,TRIPURA,0,2017,7,29,4,19,NA,Monsoon,0
1759,19-07-2017,2,UTTAR PRADESH,488,2017,7,29,4,19,NA,Monsoon,0
1760,19-07-2017,2,WEST BENGAL,4683,2017,7,29,4,19,NA,Monsoon,0
1761,20-07-2017,2,ASSAM,0,2017,7,29,5,20,NA,Monsoon,0
1762,20-07-2017,2,BIHAR,0,2017,7,29,5,20,NA,Monsoon,0
1763,20-07-2017,2,CHHATTISGARH,406,2017,7,29,5,20,NA,Monsoon,0
1764,20-07-2017,2,GUJARAT,741,2017,7,29,5,20,NA,Monsoon,0
1765,20-07-2017,2,HARYANA,0,2017,7,29,5,20,NA,Monsoon,0
1766,20-07-2017,2,JHARKHAND,0,2017,7,29,5,20,NA,Monsoon,0
1767,20-07-2017,2,KERALA,2111,2017,7,29,5,20,NA,Monsoon,0
1768,20-07-2017,2,KARNATAKA,2284,2017,7,29,5,20,NA,Monsoon,0
1769,20-07-2017,2,MAHARASHTRA,275,2017,7,29,5,20,NA,Monsoon,0
1770,20-07-2017,2,MADHYA PRADESH,824,2017,7,29,5,20,NA,Monsoon,0
1771,20-07-2017,2,ORISSA,3909,2017,7,29,5,20,NA,Monsoon,0
1772,20-07-2017,2,PUNJAB,0,2017,7,29,5,20,NA,Monsoon,0
1773,20-07-2017,2,TAMIL NADU,6833,2017,7,29,5,20,NA,Monsoon,0
1774,20-07-2017,2,TRIPURA,0,2017,7,29,5,20,NA,Monsoon,0
1775,20-07-2017,2,UTTAR PRADESH,543,2017,7,29,5,20,NA,Monsoon,0
1776,20-07-2017,2,WEST BENGAL,4229,2017,7,29,5,20,NA,Monsoon,0
1777,21-07-2017,2,ASSAM,0,2017,7,29,6,21,NA,Monsoon,0
1778,21-07-2017,2,BIHAR,0,2017,7,29,6,21,NA,Monsoon,0
1779,21-07-2017,2,CHHATTISGARH,303,2017,7,29,6,21,NA,Monsoon,0
1780,21-07-2017,2,GUJARAT,592,2017,7,29,6,21,NA,Monsoon,0
1781,21-07-2017,2,HARYANA,0,2017,7,29,6,21,NA,Monsoon,0
1782,21-07-2017,2,JHARKHAND,0,2017,7,29,6,21,NA,Monsoon,0
1783,21-07-2017,2,KERALA,1780,2017,7,29,6,21,NA,Monsoon,0
1784,21-07-2017,2,KARNATAKA,2049,2017,7,29,6,21,NA,Monsoon,0
1785,21-07-2017,2,MAHARASHTRA,376,2017,7,29,6,21,NA,Monsoon,0
1786,21-07-2017,2,MADHYA PRADESH,767,2017,7,29,6,21,NA,Monsoon,0
1787,21-07-2017,2,ORISSA,2646,2017,7,29,6,21,NA,Monsoon,0
1788,21-07-2017,2,PUNJAB,0,2017,7,29,6,21,NA,Monsoon,0
1789,21-07-2017,2,TAMIL NADU,5190,2017,7,29,6,21,NA,Monsoon,0
1790,21-07-2017,2,TRIPURA,0,2017,7,29,6,21,NA,Monsoon,0
1791,21-07-2017,2,UTTAR PRADESH,382,2017,7,29,6,21,NA,Monsoon,0
1792,21-07-2017,2,WEST BENGAL,3010,2017,7,29,6,21,NA,Monsoon,0
1793,22-07-2017,2,ASSAM,0,2017,7,29,7,22,NA,Monsoon,0
1794,22-07-2017,2,BIHAR,0,2017,7,29,7,22,NA,Monsoon,0
1795,22-07-2017,2,CHHATTISGARH,300,2017,7,29,7,22,NA,Monsoon,0
1796,22-07-2017,2,GUJARAT,521,2017,7,29,7,22,NA,Monsoon,0
1797,22-07-2017,2,HARYANA,0,2017,7,29,7,22,NA,Monsoon,0
1798,22-07-2017,2,JHARKHAND,0,2017,7,29,7,22,NA,Monsoon,0
1799,22-07-2017,2,KERALA,1710,2017,7,29,7,22,NA,Monsoon,0
1800,22-07-2017,2,KARNATAKA,1782,2017,7,29,7,22,NA,Monsoon,0
1801,22-07-2017,2,MAHARASHTRA,215,2017,7,29,7,22,NA,Monsoon,0
1802,22-07-2017,2,MADHYA PRADESH,397,2017,7,29,7,22,NA,Monsoon,0
1803,22-07-2017,2,ORISSA,2127,2017,7,29,7,22,NA,Monsoon,0
1804,22-07-2017,2,PUNJAB,0,2017,7,29,7,22,NA,Monsoon,0
1805,22-07-2017,2,TAMIL NADU,5099,2017,7,29,7,22,NA,Monsoon,0
1806,22-07-2017,2,TRIPURA,0,2017,7,29,7,22,NA,Monsoon,0
1807,22-07-2017,2,UTTAR PRADESH,372,2017,7,29,7,22,NA,Monsoon,0
1808,22-07-2017,2,WEST BENGAL,2635,2017,7,29,7,22,NA,Monsoon,0
1809,23-07-2017,2,ASSAM,0,2017,7,30,1,23,NA,Monsoon,0
1810,23-07-2017,2,BIHAR,0,2017,7,30,1,23,NA,Monsoon,0
1811,23-07-2017,2,CHHATTISGARH,297,2017,7,30,1,23,NA,Monsoon,0
1812,23-07-2017,2,GUJARAT,229,2017,7,30,1,23,NA,Monsoon,0
1813,23-07-2017,2,HARYANA,0,2017,7,30,1,23,NA,Monsoon,0
1814,23-07-2017,2,JHARKHAND,0,2017,7,30,1,23,NA,Monsoon,0
1815,23-07-2017,2,KERALA,1155,2017,7,30,1,23,NA,Monsoon,0
1816,23-07-2017,2,KARNATAKA,890,2017,7,30,1,23,NA,Monsoon,0
1817,23-07-2017,2,MAHARASHTRA,280,2017,7,30,1,23,NA,Monsoon,0
1818,23-07-2017,2,MADHYA PRADESH,248,2017,7,30,1,23,NA,Monsoon,0
1819,23-07-2017,2,ORISSA,1810,2017,7,30,1,23,NA,Monsoon,0
1820,23-07-2017,2,PUNJAB,0,2017,7,30,1,23,NA,Monsoon,0
1821,23-07-2017,2,TAMIL NADU,2919,2017,7,30,1,23,NA,Monsoon,0
1822,23-07-2017,2,TRIPURA,0,2017,7,30,1,23,NA,Monsoon,0
1823,23-07-2017,2,UTTAR PRADESH,188,2017,7,30,1,23,NA,Monsoon,0
1824,23-07-2017,2,WEST BENGAL,2003,2017,7,30,1,23,NA,Monsoon,0
1825,24-07-2017,2,ASSAM,0,2017,7,30,2,24,NA,Monsoon,0
1826,24-07-2017,2,BIHAR,0,2017,7,30,2,24,NA,Monsoon,0
1827,24-07-2017,2,CHHATTISGARH,354,2017,7,30,2,24,NA,Monsoon,0
1828,24-07-2017,2,GUJARAT,260,2017,7,30,2,24,NA,Monsoon,0
1829,24-07-2017,2,HARYANA,0,2017,7,30,2,24,NA,Monsoon,0
1830,24-07-2017,2,JHARKHAND,0,2017,7,30,2,24,NA,Monsoon,0
1831,24-07-2017,2,KERALA,1616,2017,7,30,2,24,NA,Monsoon,0
1832,24-07-2017,2,KARNATAKA,1026,2017,7,30,2,24,NA,Monsoon,0
1833,24-07-2017,2,MAHARASHTRA,165,2017,7,30,2,24,NA,Monsoon,0
1834,24-07-2017,2,MADHYA PRADESH,293,2017,7,30,2,24,NA,Monsoon,0
1835,24-07-2017,2,ORISSA,1064,2017,7,30,2,24,NA,Monsoon,0
1836,24-07-2017,2,PUNJAB,0,2017,7,30,2,24,NA,Monsoon,0
1837,24-07-2017,2,TAMIL NADU,3348,2017,7,30,2,24,NA,Monsoon,0
1838,24-07-2017,2,TRIPURA,0,2017,7,30,2,24,NA,Monsoon,0
1839,24-07-2017,2,UTTAR PRADESH,197,2017,7,30,2,24,NA,Monsoon,0
1840,24-07-2017,2,WEST BENGAL,1242,2017,7,30,2,24,NA,Monsoon,0
1841,25-07-2017,2,ASSAM,0,2017,7,30,3,25,NA,Monsoon,0
1842,25-07-2017,2,BIHAR,0,2017,7,30,3,25,NA,Monsoon,0
1843,25-07-2017,2,CHHATTISGARH,267,2017,7,30,3,25,NA,Monsoon,0
1844,25-07-2017,2,GUJARAT,145,2017,7,30,3,25,NA,Monsoon,0
1845,25-07-2017,2,HARYANA,0,2017,7,30,3,25,NA,Monsoon,0
1846,25-07-2017,2,JHARKHAND,0,2017,7,30,3,25,NA,Monsoon,0
1847,25-07-2017,2,KERALA,1537,2017,7,30,3,25,NA,Monsoon,0
1848,25-07-2017,2,KARNATAKA,1195,2017,7,30,3,25,NA,Monsoon,0
1849,25-07-2017,2,MAHARASHTRA,162,2017,7,30,3,25,NA,Monsoon,0
1850,25-07-2017,2,MADHYA PRADESH,171,2017,7,30,3,25,NA,Monsoon,0
1851,25-07-2017,2,ORISSA,975,2017,7,30,3,25,NA,Monsoon,0
1852,25-07-2017,2,PUNJAB,0,2017,7,30,3,25,NA,Monsoon,0
1853,25-07-2017,2,TAMIL NADU,3048,2017,7,30,3,25,NA,Monsoon,0
1854,25-07-2017,2,TRIPURA,0,2017,7,30,3,25,NA,Monsoon,0
1855,25-07-2017,2,UTTAR PRADESH,300,2017,7,30,3,25,NA,Monsoon,0
1856,25-07-2017,2,WEST BENGAL,1410,2017,7,30,3,25,NA,Monsoon,0
1857,26-07-2017,2,ASSAM,0,2017,7,30,4,26,NA,Monsoon,0
1858,26-07-2017,2,BIHAR,0,2017,7,30,4,26,NA,Monsoon,0
1859,26-07-2017,2,CHHATTISGARH,341,2017,7,30,4,26,NA,Monsoon,0
1860,26-07-2017,2,GUJARAT,120,2017,7,30,4,26,NA,Monsoon,0
1861,26-07-2017,2,HARYANA,0,2017,7,30,4,26,NA,Monsoon,0
1862,26-07-2017,2,JHARKHAND,0,2017,7,30,4,26,NA,Monsoon,0
1863,26-07-2017,2,KERALA,1604,2017,7,30,4,26,NA,Monsoon,0
1864,26-07-2017,2,KARNATAKA,1198,2017,7,30,4,26,NA,Monsoon,0
1865,26-07-2017,2,MAHARASHTRA,160,2017,7,30,4,26,NA,Monsoon,0
1866,26-07-2017,2,MADHYA PRADESH,195,2017,7,30,4,26,NA,Monsoon,0
1867,26-07-2017,2,ORISSA,839,2017,7,30,4,26,NA,Monsoon,0
1868,26-07-2017,2,PUNJAB,0,2017,7,30,4,26,NA,Monsoon,0
1869,26-07-2017,2,TAMIL NADU,2428,2017,7,30,4,26,NA,Monsoon,0
1870,26-07-2017,2,TRIPURA,0,2017,7,30,4,26,NA,Monsoon,0
1871,26-07-2017,2,UTTAR PRADESH,286,2017,7,30,4,26,NA,Monsoon,0
1872,26-07-2017,2,WEST BENGAL,1422,2017,7,30,4,26,NA,Monsoon,0
1873,27-07-2017,2,ASSAM,38,2017,7,30,5,27,NA,Monsoon,0
1874,27-07-2017,2,BIHAR,0,2017,7,30,5,27,NA,Monsoon,0
1875,27-07-2017,2,CHHATTISGARH,399,2017,7,30,5,27,NA,Monsoon,0
1876,27-07-2017,2,GUJARAT,89,2017,7,30,5,27,NA,Monsoon,0
1877,27-07-2017,2,HARYANA,0,2017,7,30,5,27,NA,Monsoon,0
1878,27-07-2017,2,JHARKHAND,0,2017,7,30,5,27,NA,Monsoon,0
1879,27-07-2017,2,KERALA,1565,2017,7,30,5,27,NA,Monsoon,0
1880,27-07-2017,2,KARNATAKA,595,2017,7,30,5,27,NA,Monsoon,0
1881,27-07-2017,2,MAHARASHTRA,116,2017,7,30,5,27,NA,Monsoon,0
1882,27-07-2017,2,MADHYA PRADESH,240,2017,7,30,5,27,NA,Monsoon,0
1883,27-07-2017,2,ORISSA,831,2017,7,30,5,27,NA,Monsoon,0
1884,27-07-2017,2,PUNJAB,0,2017,7,30,5,27,NA,Monsoon,0
1885,27-07-2017,2,TAMIL NADU,1501,2017,7,30,5,27,NA,Monsoon,0
1886,27-07-2017,2,TRIPURA,0,2017,7,30,5,27,NA,Monsoon,0
1887,27-07-2017,2,UTTAR PRADESH,182,2017,7,30,5,27,NA,Monsoon,0
1888,27-07-2017,2,WEST BENGAL,1098,2017,7,30,5,27,NA,Monsoon,0
1889,28-07-2017,2,ASSAM,34,2017,7,30,6,28,NA,Monsoon,0
1890,28-07-2017,2,BIHAR,0,2017,7,30,6,28,NA,Monsoon,0
1891,28-07-2017,2,CHHATTISGARH,107,2017,7,30,6,28,NA,Monsoon,0
1892,28-07-2017,2,GUJARAT,52,2017,7,30,6,28,NA,Monsoon,0
1893,28-07-2017,2,HARYANA,0,2017,7,30,6,28,NA,Monsoon,0
1894,28-07-2017,2,JHARKHAND,0,2017,7,30,6,28,NA,Monsoon,0
1895,28-07-2017,2,KERALA,465,2017,7,30,6,28,NA,Monsoon,0
1896,28-07-2017,2,KARNATAKA,175,2017,7,30,6,28,NA,Monsoon,0
1897,28-07-2017,2,MAHARASHTRA,53,2017,7,30,6,28,NA,Monsoon,0
1898,28-07-2017,2,MADHYA PRADESH,121,2017,7,30,6,28,NA,Monsoon,0
1899,28-07-2017,2,ORISSA,199,2017,7,30,6,28,NA,Monsoon,0
1900,28-07-2017,2,PUNJAB,0,2017,7,30,6,28,NA,Monsoon,0
1901,28-07-2017,2,TAMIL NADU,750,2017,7,30,6,28,NA,Monsoon,0
1902,28-07-2017,2,TRIPURA,0,2017,7,30,6,28,NA,Monsoon,0
1903,28-07-2017,2,UTTAR PRADESH,113,2017,7,30,6,28,NA,Monsoon,0
1904,28-07-2017,2,WEST BENGAL,134,2017,7,30,6,28,NA,Monsoon,0
1905,29-07-2017,2,ASSAM,33,2017,7,30,7,29,NA,Monsoon,0
1906,29-07-2017,2,BIHAR,0,2017,7,30,7,29,NA,Monsoon,0
1907,29-07-2017,2,CHHATTISGARH,118,2017,7,30,7,29,NA,Monsoon,0
1908,29-07-2017,2,GUJARAT,46,2017,7,30,7,29,NA,Monsoon,0
1909,29-07-2017,2,HARYANA,0,2017,7,30,7,29,NA,Monsoon,0
1910,29-07-2017,2,JHARKHAND,0,2017,7,30,7,29,NA,Monsoon,0
1911,29-07-2017,2,KERALA,125,2017,7,30,7,29,NA,Monsoon,0
1912,29-07-2017,2,KARNATAKA,211,2017,7,30,7,29,NA,Monsoon,0
1913,29-07-2017,2,MAHARASHTRA,93,2017,7,30,7,29,NA,Monsoon,0
1914,29-07-2017,2,MADHYA PRADESH,69,2017,7,30,7,29,NA,Monsoon,0
1915,29-07-2017,2,ORISSA,115,2017,7,30,7,29,NA,Monsoon,0
1916,29-07-2017,2,PUNJAB,0,2017,7,30,7,29,NA,Monsoon,0
1917,29-07-2017,2,TAMIL NADU,379,2017,7,30,7,29,NA,Monsoon,0
1918,29-07-2017,2,TRIPURA,0,2017,7,30,7,29,NA,Monsoon,0
1919,29-07-2017,2,UTTAR PRADESH,57,2017,7,30,7,29,NA,Monsoon,0
1920,29-07-2017,2,WEST BENGAL,5,2017,7,30,7,29,NA,Monsoon,0
1921,30-07-2017,2,ASSAM,8,2017,7,31,1,30,NA,Monsoon,0
1922,30-07-2017,2,BIHAR,0,2017,7,31,1,30,NA,Monsoon,0
1923,30-07-2017,2,CHHATTISGARH,33,2017,7,31,1,30,NA,Monsoon,0
1924,30-07-2017,2,GUJARAT,22,2017,7,31,1,30,NA,Monsoon,0
1925,30-07-2017,2,HARYANA,0,2017,7,31,1,30,NA,Monsoon,0
1926,30-07-2017,2,JHARKHAND,0,2017,7,31,1,30,NA,Monsoon,0
1927,30-07-2017,2,KERALA,154,2017,7,31,1,30,NA,Monsoon,0
1928,30-07-2017,2,KARNATAKA,161,2017,7,31,1,30,NA,Monsoon,0
1929,30-07-2017,2,MAHARASHTRA,42,2017,7,31,1,30,NA,Monsoon,0
1930,30-07-2017,2,MADHYA PRADESH,45,2017,7,31,1,30,NA,Monsoon,0
1931,30-07-2017,2,ORISSA,108,2017,7,31,1,30,NA,Monsoon,0
1932,30-07-2017,2,PUNJAB,0,2017,7,31,1,30,NA,Monsoon,0
1933,30-07-2017,2,TAMIL NADU,199,2017,7,31,1,30,NA,Monsoon,0
1934,30-07-2017,2,TRIPURA,0,2017,7,31,1,30,NA,Monsoon,0
1935,30-07-2017,2,UTTAR PRADESH,16,2017,7,31,1,30,NA,Monsoon,0
1936,30-07-2017,2,WEST BENGAL,10,2017,7,31,1,30,NA,Monsoon,0
1937,31-07-2017,2,ASSAM,22,2017,7,31,2,31,NA,Monsoon,0
1938,31-07-2017,2,BIHAR,0,2017,7,31,2,31,NA,Monsoon,0
1939,31-07-2017,2,CHHATTISGARH,55,2017,7,31,2,31,NA,Monsoon,0
1940,31-07-2017,2,GUJARAT,38,2017,7,31,2,31,NA,Monsoon,0
1941,31-07-2017,2,HARYANA,0,2017,7,31,2,31,NA,Monsoon,0
1942,31-07-2017,2,JHARKHAND,0,2017,7,31,2,31,NA,Monsoon,0
1943,31-07-2017,2,KERALA,189,2017,7,31,2,31,NA,Monsoon,0
1944,31-07-2017,2,KARNATAKA,265,2017,7,31,2,31,NA,Monsoon,0
1945,31-07-2017,2,MAHARASHTRA,39,2017,7,31,2,31,NA,Monsoon,0
1946,31-07-2017,2,MADHYA PRADESH,43,2017,7,31,2,31,NA,Monsoon,0
1947,31-07-2017,2,ORISSA,198,2017,7,31,2,31,NA,Monsoon,0
1948,31-07-2017,2,PUNJAB,0,2017,7,31,2,31,NA,Monsoon,0
1949,31-07-2017,2,TAMIL NADU,970,2017,7,31,2,31,NA,Monsoon,0
1950,31-07-2017,2,TRIPURA,0,2017,7,31,2,31,NA,Monsoon,0
1951,31-07-2017,2,UTTAR PRADESH,17,2017,7,31,2,31,NA,Monsoon,0
1952,31-07-2017,2,WEST BENGAL,51,2017,7,31,2,31,NA,Monsoon,0
1953,01-08-2017,2,ASSAM,0,2017,8,31,3,1,NA,Monsoon,0
1954,01-08-2017,2,BIHAR,0,2017,8,31,3,1,NA,Monsoon,0
1955,01-08-2017,2,CHHATTISGARH,232,2017,8,31,3,1,NA,Monsoon,0
1956,01-08-2017,2,GUJARAT,113,2017,8,31,3,1,NA,Monsoon,0
1957,01-08-2017,2,HARYANA,0,2017,8,31,3,1,NA,Monsoon,0
1958,01-08-2017,2,JHARKHAND,0,2017,8,31,3,1,NA,Monsoon,0
1959,01-08-2017,2,KERALA,403,2017,8,31,3,1,NA,Monsoon,0
1960,01-08-2017,2,KARNATAKA,1036,2017,8,31,3,1,NA,Monsoon,0
1961,01-08-2017,2,MAHARASHTRA,154,2017,8,31,3,1,NA,Monsoon,0
1962,01-08-2017,2,MADHYA PRADESH,99,2017,8,31,3,1,NA,Monsoon,0
1963,01-08-2017,2,ORISSA,297,2017,8,31,3,1,NA,Monsoon,0
1964,01-08-2017,2,PUNJAB,0,2017,8,31,3,1,NA,Monsoon,0
1965,01-08-2017,2,TAMIL NADU,1763,2017,8,31,3,1,NA,Monsoon,0
1966,01-08-2017,2,TRIPURA,0,2017,8,31,3,1,NA,Monsoon,0
1967,01-08-2017,2,UTTAR PRADESH,18,2017,8,31,3,1,NA,Monsoon,0
1968,01-08-2017,2,WEST BENGAL,340,2017,8,31,3,1,NA,Monsoon,0
1969,02-08-2017,2,ASSAM,2,2017,8,31,4,2,NA,Monsoon,0
1970,02-08-2017,2,BIHAR,0,2017,8,31,4,2,NA,Monsoon,0
1971,02-08-2017,2,CHHATTISGARH,252,2017,8,31,4,2,NA,Monsoon,0
1972,02-08-2017,2,GUJARAT,73,2017,8,31,4,2,NA,Monsoon,0
1973,02-08-2017,2,HARYANA,0,2017,8,31,4,2,NA,Monsoon,0
1974,02-08-2017,2,JHARKHAND,0,2017,8,31,4,2,NA,Monsoon,0
1975,02-08-2017,2,KERALA,541,2017,8,31,4,2,NA,Monsoon,0
1976,02-08-2017,2,KARNATAKA,865,2017,8,31,4,2,NA,Monsoon,0
1977,02-08-2017,2,MAHARASHTRA,222,2017,8,31,4,2,NA,Monsoon,0
1978,02-08-2017,2,MADHYA PRADESH,188,2017,8,31,4,2,NA,Monsoon,0
1979,02-08-2017,2,ORISSA,680,2017,8,31,4,2,NA,Monsoon,0
1980,02-08-2017,2,PUNJAB,0,2017,8,31,4,2,NA,Monsoon,0
1981,02-08-2017,2,TAMIL NADU,2368,2017,8,31,4,2,NA,Monsoon,0
1982,02-08-2017,2,TRIPURA,0,2017,8,31,4,2,NA,Monsoon,0
1983,02-08-2017,2,UTTAR PRADESH,98,2017,8,31,4,2,NA,Monsoon,0
1984,02-08-2017,2,WEST BENGAL,505,2017,8,31,4,2,NA,Monsoon,0
